country,date,day,month,year,ICU_admission_value,daily_vaccinations
Austria,27/12/2020,27,12,2020,414,0
Austria,28/12/2020,28,12,2020,421,1318
Austria,29/12/2020,29,12,2020,411,1482
Austria,30/12/2020,30,12,2020,395,1446
Austria,31/12/2020,31,12,2020,396,1088
Austria,1/01/2021,1,1,2021,385,872
Austria,2/01/2021,2,1,2021,385,728
Austria,3/01/2021,3,1,2021,363,625
Austria,4/01/2021,4,1,2021,368,455
Austria,5/01/2021,5,1,2021,371,478
Austria,6/01/2021,6,1,2021,361,405
Austria,7/01/2021,7,1,2021,373,872
Austria,8/01/2021,8,1,2021,371,2757
Austria,9/01/2021,9,1,2021,369,3399
Austria,10/01/2021,10,1,2021,372,3720
Austria,11/01/2021,11,1,2021,379,4514
Austria,12/01/2021,12,1,2021,378,6403
Austria,13/01/2021,13,1,2021,354,8586
Austria,14/01/2021,14,1,2021,361,10538
Austria,15/01/2021,15,1,2021,337,11310
Austria,16/01/2021,16,1,2021,342,11650
Austria,17/01/2021,17,1,2021,328,12145
Austria,18/01/2021,18,1,2021,334,12977
Austria,19/01/2021,19,1,2021,332,14585
Austria,20/01/2021,20,1,2021,323,15672
Austria,21/01/2021,21,1,2021,340,16108
Austria,22/01/2021,22,1,2021,331,15113
Austria,23/01/2021,23,1,2021,323,14579
Austria,24/01/2021,24,1,2021,323,13944
Austria,25/01/2021,25,1,2021,321,12517
Austria,26/01/2021,26,1,2021,313,10013
Austria,27/01/2021,27,1,2021,304,7777
Austria,28/01/2021,28,1,2021,304,6347
Austria,29/01/2021,29,1,2021,295,6851
Austria,30/01/2021,30,1,2021,297,6934
Austria,31/01/2021,31,1,2021,297,6957
Austria,1/02/2021,1,2,2021,294,7416
Austria,2/02/2021,2,2,2021,300,8685
Austria,3/02/2021,3,2,2021,303,10157
Austria,4/02/2021,4,2,2021,298,11704
Austria,5/02/2021,5,2,2021,300,12604
Austria,6/02/2021,6,2,2021,300,13388
Austria,7/02/2021,7,2,2021,285,13908
Austria,8/02/2021,8,2,2021,281,14637
Austria,9/02/2021,9,2,2021,279,14943
Austria,10/02/2021,10,2,2021,265,15481
Austria,11/02/2021,11,2,2021,265,16084
Austria,12/02/2021,12,2,2021,263,16885
Austria,13/02/2021,13,2,2021,267,17070
Austria,14/02/2021,14,2,2021,255,16640
Austria,15/02/2021,15,2,2021,258,16259
Austria,16/02/2021,16,2,2021,264,15548
Austria,17/02/2021,17,2,2021,262,15220
Austria,18/02/2021,18,2,2021,264,14511
Austria,19/02/2021,19,2,2021,261,13729
Austria,20/02/2021,20,2,2021,261,14097
Austria,21/02/2021,21,2,2021,254,14664
Austria,22/02/2021,22,2,2021,252,14639
Austria,23/02/2021,23,2,2021,273,14677
Austria,24/02/2021,24,2,2021,255,14697
Austria,25/02/2021,25,2,2021,248,14717
Austria,26/02/2021,26,2,2021,260,15865
Austria,27/02/2021,27,2,2021,260,17601
Austria,28/02/2021,28,2,2021,283,18201
Austria,1/03/2021,1,3,2021,296,18484
Austria,2/03/2021,2,3,2021,301,20015
Austria,3/03/2021,3,3,2021,313,21200
Austria,4/03/2021,4,3,2021,302,22278
Austria,5/03/2021,5,3,2021,325,23410
Austria,6/03/2021,6,3,2021,316,23840
Austria,7/03/2021,7,3,2021,317,24090
Austria,8/03/2021,8,3,2021,333,24486
Austria,9/03/2021,9,3,2021,329,24899
Austria,10/03/2021,10,3,2021,324,25025
Austria,11/03/2021,11,3,2021,342,27495
Austria,12/03/2021,12,3,2021,346,30564
Austria,13/03/2021,13,3,2021,356,34044
Austria,14/03/2021,14,3,2021,352,36785
Austria,15/03/2021,15,3,2021,373,38144
Austria,16/03/2021,16,3,2021,395,38162
Austria,17/03/2021,17,3,2021,396,38966
Austria,18/03/2021,18,3,2021,388,37548
Austria,19/03/2021,19,3,2021,400,36895
Austria,20/03/2021,20,3,2021,393,36191
Austria,21/03/2021,21,3,2021,416,33971
Austria,22/03/2021,22,3,2021,436,33240
Austria,23/03/2021,23,3,2021,438,34292
Austria,24/03/2021,24,3,2021,450,35039
Austria,25/03/2021,25,3,2021,455,36679
Austria,26/03/2021,26,3,2021,471,36269
Austria,27/03/2021,27,3,2021,508,35417
Austria,28/03/2021,28,3,2021,518,35287
Austria,29/03/2021,29,3,2021,537,36825
Austria,30/03/2021,30,3,2021,538,37623
Austria,31/03/2021,31,3,2021,531,36989
Austria,1/04/2021,1,4,2021,534,36376
Austria,2/04/2021,2,4,2021,537,35342
Austria,3/04/2021,3,4,2021,533,32516
Austria,4/04/2021,4,4,2021,562,31861
Austria,5/04/2021,5,4,2021,570,29822
Austria,6/04/2021,6,4,2021,583,29364
Austria,7/04/2021,7,4,2021,583,32310
Austria,8/04/2021,8,4,2021,579,36744
Austria,9/04/2021,9,4,2021,582,41710
Austria,10/04/2021,10,4,2021,584,47966
Austria,11/04/2021,11,4,2021,599,50242
Austria,12/04/2021,12,4,2021,615,53487
Austria,13/04/2021,13,4,2021,596,54488
Austria,14/04/2021,14,4,2021,589,56180
Austria,15/04/2021,15,4,2021,571,56412
Austria,16/04/2021,16,4,2021,560,55237
Austria,17/04/2021,17,4,2021,549,54161
Austria,18/04/2021,18,4,2021,546,53196
Austria,19/04/2021,19,4,2021,568,52714
Austria,20/04/2021,20,4,2021,561,52744
Austria,21/04/2021,21,4,2021,551,52124
Austria,22/04/2021,22,4,2021,521,51610
Austria,23/04/2021,23,4,2021,518,51314
Austria,24/04/2021,24,4,2021,508,48777
Austria,25/04/2021,25,4,2021,521,50014
Austria,26/04/2021,26,4,2021,520,49890
Austria,27/04/2021,27,4,2021,521,50285
Austria,28/04/2021,28,4,2021,519,49586
Austria,29/04/2021,29,4,2021,489,50345
Austria,30/04/2021,30,4,2021,506,52133
Austria,1/05/2021,1,5,2021,482,52385
Austria,2/05/2021,2,5,2021,476,50780
Austria,3/05/2021,3,5,2021,485,50562
Austria,4/05/2021,4,5,2021,463,52447
Austria,5/05/2021,5,5,2021,440,55257
Austria,6/05/2021,6,5,2021,431,58324
Austria,7/05/2021,7,5,2021,422,62390
Austria,8/05/2021,8,5,2021,406,63897
Austria,9/05/2021,9,5,2021,409,64209
Austria,10/05/2021,10,5,2021,385,66223
Austria,11/05/2021,11,5,2021,358,66923
Austria,12/05/2021,12,5,2021,337,70183
Austria,13/05/2021,13,5,2021,316,61057
Austria,14/05/2021,14,5,2021,322,58346
Austria,15/05/2021,15,5,2021,315,59446
Austria,16/05/2021,16,5,2021,285,60213
Austria,17/05/2021,17,5,2021,290,60789
Austria,18/05/2021,18,5,2021,278,61324
Austria,19/05/2021,19,5,2021,266,62058
Austria,20/05/2021,20,5,2021,249,73131
Austria,21/05/2021,21,5,2021,234,76201
Austria,22/05/2021,22,5,2021,237,76060
Austria,23/05/2021,23,5,2021,237,76818
Austria,24/05/2021,24,5,2021,224,73585
Austria,25/05/2021,25,5,2021,220,71458
Austria,26/05/2021,26,5,2021,198,69582
Austria,27/05/2021,27,5,2021,192,67886
Austria,28/05/2021,28,5,2021,171,67686
Austria,29/05/2021,29,5,2021,163,68157
Austria,30/05/2021,30,5,2021,149,69405
Austria,31/05/2021,31,5,2021,152,72145
Austria,1/06/2021,1,6,2021,147,77267
Austria,2/06/2021,2,6,2021,136,84491
Austria,3/06/2021,3,6,2021,128,80046
Austria,4/06/2021,4,6,2021,115,79871
Austria,5/06/2021,5,6,2021,150,79939
Austria,6/06/2021,6,6,2021,144,82115
Austria,7/06/2021,7,6,2021,146,84064
Austria,8/06/2021,8,6,2021,127,84152
Austria,9/06/2021,9,6,2021,122,80410
Austria,10/06/2021,10,6,2021,113,87983
Austria,11/06/2021,11,6,2021,97,91089
Austria,12/06/2021,12,6,2021,99,92002
Austria,13/06/2021,13,6,2021,99,89752
Austria,14/06/2021,14,6,2021,98,88506
Austria,15/06/2021,15,6,2021,94,87783
Austria,16/06/2021,16,6,2021,92,88185
Austria,17/06/2021,17,6,2021,86,87274
Austria,18/06/2021,18,6,2021,84,84653
Austria,19/06/2021,19,6,2021,83,84273
Austria,20/06/2021,20,6,2021,84,84159
Austria,21/06/2021,21,6,2021,80,84637
Austria,22/06/2021,22,6,2021,73,85372
Austria,23/06/2021,23,6,2021,70,84197
Austria,24/06/2021,24,6,2021,71,83374
Austria,25/06/2021,25,6,2021,68,84695
Austria,26/06/2021,26,6,2021,73,86173
Austria,27/06/2021,27,6,2021,63,86808
Austria,28/06/2021,28,6,2021,61,86604
Austria,29/06/2021,29,6,2021,56,86663
Austria,30/06/2021,30,6,2021,60,86980
Austria,1/07/2021,1,7,2021,53,88137
Austria,2/07/2021,2,7,2021,49,86988
Austria,3/07/2021,3,7,2021,46,86051
Austria,4/07/2021,4,7,2021,46,87908
Austria,5/07/2021,5,7,2021,45,87189
Austria,6/07/2021,6,7,2021,46,85740
Austria,7/07/2021,7,7,2021,46,82905
Austria,8/07/2021,8,7,2021,42,79956
Austria,9/07/2021,9,7,2021,42,76464
Austria,10/07/2021,10,7,2021,42,73694
Austria,11/07/2021,11,7,2021,37,70321
Austria,12/07/2021,12,7,2021,35,68911
Austria,13/07/2021,13,7,2021,37,67824
Austria,14/07/2021,14,7,2021,32,65930
Austria,15/07/2021,15,7,2021,35,61210
Austria,16/07/2021,16,7,2021,37,59958
Austria,17/07/2021,17,7,2021,35,59931
Austria,18/07/2021,18,7,2021,31,59551
Austria,19/07/2021,19,7,2021,33,58882
Austria,20/07/2021,20,7,2021,40,54959
Austria,21/07/2021,21,7,2021,30,52926
Austria,22/07/2021,22,7,2021,26,53660
Austria,23/07/2021,23,7,2021,26,52228
Austria,24/07/2021,24,7,2021,27,52172
Austria,25/07/2021,25,7,2021,26,52184
Austria,26/07/2021,26,7,2021,32,52007
Austria,27/07/2021,27,7,2021,41,52916
Austria,28/07/2021,28,7,2021,38,51319
Austria,29/07/2021,29,7,2021,40,47763
Austria,30/07/2021,30,7,2021,37,45525
Austria,31/07/2021,31,7,2021,33,43328
Austria,1/08/2021,1,8,2021,30,43146
Austria,2/08/2021,2,8,2021,31,42788
Austria,3/08/2021,3,8,2021,35,41734
Austria,4/08/2021,4,8,2021,31,40277
Austria,5/08/2021,5,8,2021,38,39646
Austria,6/08/2021,6,8,2021,34,38250
Austria,7/08/2021,7,8,2021,41,37386
Austria,8/08/2021,8,8,2021,44,37083
Austria,9/08/2021,9,8,2021,40,35213
Austria,10/08/2021,10,8,2021,46,34224
Austria,11/08/2021,11,8,2021,48,33248
Austria,12/08/2021,12,8,2021,49,31862
Austria,13/08/2021,13,8,2021,49,29022
Austria,14/08/2021,14,8,2021,53,27398
Austria,15/08/2021,15,8,2021,58,25128
Austria,16/08/2021,16,8,2021,64,26287
Austria,17/08/2021,17,8,2021,60,24166
Austria,18/08/2021,18,8,2021,62,22167
Austria,19/08/2021,19,8,2021,68,21365
Austria,20/08/2021,20,8,2021,69,21287
Austria,21/08/2021,21,8,2021,71,21033
Austria,22/08/2021,22,8,2021,73,20828
Austria,23/08/2021,23,8,2021,74,18768
Austria,24/08/2021,24,8,2021,86,17942
Austria,25/08/2021,25,8,2021,88,16416
Austria,26/08/2021,26,8,2021,94,15795
Austria,27/08/2021,27,8,2021,105,14640
Austria,28/08/2021,28,8,2021,110,13584
Belgium,28/12/2020,28,12,2020,510,0
Belgium,29/12/2020,29,12,2020,498,27
Belgium,30/12/2020,30,12,2020,496,265
Belgium,31/12/2020,31,12,2020,494,184
Belgium,1/01/2021,1,1,2021,489,140
Belgium,2/01/2021,2,1,2021,481,115
Belgium,3/01/2021,3,1,2021,468,98
Belgium,4/01/2021,4,1,2021,464,88
Belgium,5/01/2021,5,1,2021,430,334
Belgium,6/01/2021,6,1,2021,404,831
Belgium,7/01/2021,7,1,2021,381,2034
Belgium,8/01/2021,8,1,2021,377,3371
Belgium,9/01/2021,9,1,2021,379,3834
Belgium,10/01/2021,10,1,2021,371,3893
Belgium,11/01/2021,11,1,2021,378,4696
Belgium,12/01/2021,12,1,2021,356,6732
Belgium,13/01/2021,13,1,2021,360,9285
Belgium,14/01/2021,14,1,2021,346,11433
Belgium,15/01/2021,15,1,2021,345,13470
Belgium,16/01/2021,16,1,2021,352,13752
Belgium,17/01/2021,17,1,2021,367,14157
Belgium,18/01/2021,18,1,2021,369,14946
Belgium,19/01/2021,19,1,2021,361,15432
Belgium,20/01/2021,20,1,2021,337,15402
Belgium,21/01/2021,21,1,2021,338,16374
Belgium,22/01/2021,22,1,2021,338,17306
Belgium,23/01/2021,23,1,2021,327,17772
Belgium,24/01/2021,24,1,2021,322,17579
Belgium,25/01/2021,25,1,2021,325,17613
Belgium,26/01/2021,26,1,2021,322,16686
Belgium,27/01/2021,27,1,2021,313,15989
Belgium,28/01/2021,28,1,2021,323,15080
Belgium,29/01/2021,29,1,2021,315,13853
Belgium,30/01/2021,30,1,2021,315,13289
Belgium,31/01/2021,31,1,2021,315,13149
Belgium,1/02/2021,1,2,2021,325,12647
Belgium,2/02/2021,2,2,2021,311,14327
Belgium,3/02/2021,3,2,2021,310,16361
Belgium,4/02/2021,4,2,2021,306,17861
Belgium,5/02/2021,5,2,2021,304,19216
Belgium,6/02/2021,6,2,2021,292,19504
Belgium,7/02/2021,7,2,2021,300,19858
Belgium,8/02/2021,8,2,2021,302,20193
Belgium,9/02/2021,9,2,2021,308,20673
Belgium,10/02/2021,10,2,2021,303,19926
Belgium,11/02/2021,11,2,2021,294,20240
Belgium,12/02/2021,12,2,2021,295,20809
Belgium,13/02/2021,13,2,2021,298,21121
Belgium,14/02/2021,14,2,2021,307,20914
Belgium,15/02/2021,15,2,2021,319,21421
Belgium,16/02/2021,16,2,2021,311,19557
Belgium,17/02/2021,17,2,2021,315,18748
Belgium,18/02/2021,18,2,2021,314,17511
Belgium,19/02/2021,19,2,2021,314,16982
Belgium,20/02/2021,20,2,2021,316,16596
Belgium,21/02/2021,21,2,2021,329,16629
Belgium,22/02/2021,22,2,2021,348,16483
Belgium,23/02/2021,23,2,2021,353,17230
Belgium,24/02/2021,24,2,2021,362,17685
Belgium,25/02/2021,25,2,2021,369,18264
Belgium,26/02/2021,26,2,2021,393,18391
Belgium,27/02/2021,27,2,2021,397,18158
Belgium,28/02/2021,28,2,2021,407,17969
Belgium,1/03/2021,1,3,2021,413,18096
Belgium,2/03/2021,2,3,2021,426,18608
Belgium,3/03/2021,3,3,2021,434,19619
Belgium,4/03/2021,4,3,2021,426,22182
Belgium,5/03/2021,5,3,2021,433,24018
Belgium,6/03/2021,6,3,2021,416,24582
Belgium,7/03/2021,7,3,2021,425,24675
Belgium,8/03/2021,8,3,2021,436,25210
Belgium,9/03/2021,9,3,2021,441,25962
Belgium,10/03/2021,10,3,2021,452,26794
Belgium,11/03/2021,11,3,2021,448,27424
Belgium,12/03/2021,12,3,2021,468,27437
Belgium,13/03/2021,13,3,2021,474,27662
Belgium,14/03/2021,14,3,2021,485,27656
Belgium,15/03/2021,15,3,2021,503,29567
Belgium,16/03/2021,16,3,2021,522,32118
Belgium,17/03/2021,17,3,2021,534,33789
Belgium,18/03/2021,18,3,2021,543,36812
Belgium,19/03/2021,19,3,2021,550,40078
Belgium,20/03/2021,20,3,2021,557,41879
Belgium,21/03/2021,21,3,2021,569,41810
Belgium,22/03/2021,22,3,2021,589,42117
Belgium,23/03/2021,23,3,2021,601,42290
Belgium,24/03/2021,24,3,2021,636,44289
Belgium,25/03/2021,25,3,2021,652,44837
Belgium,26/03/2021,26,3,2021,667,45156
Belgium,27/03/2021,27,3,2021,701,45165
Belgium,28/03/2021,28,3,2021,712,45371
Belgium,29/03/2021,29,3,2021,740,44066
Belgium,30/03/2021,30,3,2021,737,41804
Belgium,31/03/2021,31,3,2021,756,45108
Belgium,1/04/2021,1,4,2021,790,48336
Belgium,2/04/2021,2,4,2021,801,50146
Belgium,3/04/2021,3,4,2021,821,49909
Belgium,4/04/2021,4,4,2021,831,49585
Belgium,5/04/2021,5,4,2021,866,48291
Belgium,6/04/2021,6,4,2021,892,50390
Belgium,7/04/2021,7,4,2021,909,45105
Belgium,8/04/2021,8,4,2021,911,48730
Belgium,9/04/2021,9,4,2021,925,56231
Belgium,10/04/2021,10,4,2021,905,63073
Belgium,11/04/2021,11,4,2021,899,63620
Belgium,12/04/2021,12,4,2021,919,68495
Belgium,13/04/2021,13,4,2021,947,72154
Belgium,14/04/2021,14,4,2021,941,79706
Belgium,15/04/2021,15,4,2021,930,77501
Belgium,16/04/2021,16,4,2021,923,71621
Belgium,17/04/2021,17,4,2021,923,70104
Belgium,18/04/2021,18,4,2021,931,70401
Belgium,19/04/2021,19,4,2021,946,72168
Belgium,20/04/2021,20,4,2021,926,68997
Belgium,21/04/2021,21,4,2021,935,67738
Belgium,22/04/2021,22,4,2021,910,65552
Belgium,23/04/2021,23,4,2021,901,62401
Belgium,24/04/2021,24,4,2021,886,60714
Belgium,25/04/2021,25,4,2021,886,60753
Belgium,26/04/2021,26,4,2021,892,61069
Belgium,27/04/2021,27,4,2021,892,61466
Belgium,28/04/2021,28,4,2021,888,61861
Belgium,29/04/2021,29,4,2021,864,63273
Belgium,30/04/2021,30,4,2021,855,64738
Belgium,1/05/2021,1,5,2021,824,64884
Belgium,2/05/2021,2,5,2021,825,64500
Belgium,3/05/2021,3,5,2021,831,66719
Belgium,4/05/2021,4,5,2021,795,71029
Belgium,5/05/2021,5,5,2021,757,79635
Belgium,6/05/2021,6,5,2021,744,87569
Belgium,7/05/2021,7,5,2021,727,98035
Belgium,8/05/2021,8,5,2021,707,104182
Belgium,9/05/2021,9,5,2021,702,104801
Belgium,10/05/2021,10,5,2021,710,105467
Belgium,11/05/2021,11,5,2021,686,103409
Belgium,12/05/2021,12,5,2021,660,94604
Belgium,13/05/2021,13,5,2021,644,88472
Belgium,14/05/2021,14,5,2021,643,87018
Belgium,15/05/2021,15,5,2021,621,86679
Belgium,16/05/2021,16,5,2021,619,86411
Belgium,17/05/2021,17,5,2021,613,90033
Belgium,18/05/2021,18,5,2021,595,99243
Belgium,19/05/2021,19,5,2021,589,106132
Belgium,20/05/2021,20,5,2021,562,110121
Belgium,21/05/2021,21,5,2021,540,107683
Belgium,22/05/2021,22,5,2021,544,107834
Belgium,23/05/2021,23,5,2021,542,108334
Belgium,24/05/2021,24,5,2021,542,101642
Belgium,25/05/2021,25,5,2021,531,96876
Belgium,26/05/2021,26,5,2021,508,94185
Belgium,27/05/2021,27,5,2021,491,93194
Belgium,28/05/2021,28,5,2021,469,90910
Belgium,29/05/2021,29,5,2021,451,91192
Belgium,30/05/2021,30,5,2021,442,91465
Belgium,31/05/2021,31,5,2021,439,99796
Belgium,1/06/2021,1,6,2021,404,100277
Belgium,2/06/2021,2,6,2021,378,106790
Belgium,3/06/2021,3,6,2021,365,113525
Belgium,4/06/2021,4,6,2021,342,119344
Belgium,5/06/2021,5,6,2021,337,126192
Belgium,6/06/2021,6,6,2021,331,129005
Belgium,7/06/2021,7,6,2021,336,136196
Belgium,8/06/2021,8,6,2021,319,142689
Belgium,9/06/2021,9,6,2021,309,146739
Belgium,10/06/2021,10,6,2021,302,147860
Belgium,11/06/2021,11,6,2021,300,153964
Belgium,12/06/2021,12,6,2021,285,154553
Belgium,13/06/2021,13,6,2021,274,153515
Belgium,14/06/2021,14,6,2021,276,151124
Belgium,15/06/2021,15,6,2021,256,151446
Belgium,16/06/2021,16,6,2021,247,149587
Belgium,17/06/2021,17,6,2021,234,148742
Belgium,18/06/2021,18,6,2021,212,148318
Belgium,19/06/2021,19,6,2021,203,145864
Belgium,20/06/2021,20,6,2021,204,147037
Belgium,21/06/2021,21,6,2021,206,141974
Belgium,22/06/2021,22,6,2021,184,135875
Belgium,23/06/2021,23,6,2021,183,135930
Belgium,24/06/2021,24,6,2021,175,134834
Belgium,25/06/2021,25,6,2021,157,130816
Belgium,26/06/2021,26,6,2021,149,129274
Belgium,27/06/2021,27,6,2021,150,129644
Belgium,28/06/2021,28,6,2021,147,129881
Belgium,29/06/2021,29,6,2021,143,131726
Belgium,30/06/2021,30,6,2021,134,123292
Belgium,1/07/2021,1,7,2021,126,116891
Belgium,2/07/2021,2,7,2021,123,109637
Belgium,3/07/2021,3,7,2021,115,105876
Belgium,4/07/2021,4,7,2021,113,102937
Belgium,5/07/2021,5,7,2021,112,102928
Belgium,6/07/2021,6,7,2021,101,102077
Belgium,7/07/2021,7,7,2021,99,106923
Belgium,8/07/2021,8,7,2021,96,110980
Belgium,9/07/2021,9,7,2021,93,115769
Belgium,10/07/2021,10,7,2021,87,121451
Belgium,11/07/2021,11,7,2021,83,123855
Belgium,12/07/2021,12,7,2021,89,127536
Belgium,13/07/2021,13,7,2021,90,127792
Belgium,14/07/2021,14,7,2021,82,126130
Belgium,15/07/2021,15,7,2021,86,121890
Belgium,16/07/2021,16,7,2021,81,120489
Belgium,17/07/2021,17,7,2021,81,116669
Belgium,18/07/2021,18,7,2021,88,114342
Belgium,19/07/2021,19,7,2021,84,111876
Belgium,20/07/2021,20,7,2021,87,112550
Belgium,21/07/2021,21,7,2021,85,105822
Belgium,22/07/2021,22,7,2021,83,112873
Belgium,23/07/2021,23,7,2021,84,116464
Belgium,24/07/2021,24,7,2021,89,115861
Belgium,25/07/2021,25,7,2021,94,115741
Belgium,26/07/2021,26,7,2021,97,114190
Belgium,27/07/2021,27,7,2021,94,112554
Belgium,28/07/2021,28,7,2021,96,120785
Belgium,29/07/2021,29,7,2021,93,115426
Belgium,30/07/2021,30,7,2021,96,112466
Belgium,31/07/2021,31,7,2021,93,110768
Belgium,1/08/2021,1,8,2021,95,110517
Belgium,2/08/2021,2,8,2021,97,108840
Belgium,3/08/2021,3,8,2021,94,106337
Belgium,4/08/2021,4,8,2021,92,100523
Belgium,5/08/2021,5,8,2021,94,95960
Belgium,6/08/2021,6,8,2021,98,91605
Belgium,7/08/2021,7,8,2021,102,87782
Belgium,8/08/2021,8,8,2021,106,86971
Belgium,9/08/2021,9,8,2021,120,81814
Belgium,10/08/2021,10,8,2021,120,79928
Belgium,11/08/2021,11,8,2021,124,74152
Belgium,12/08/2021,12,8,2021,132,68532
Belgium,13/08/2021,13,8,2021,136,61276
Belgium,14/08/2021,14,8,2021,142,56750
Belgium,15/08/2021,15,8,2021,147,56086
Belgium,16/08/2021,16,8,2021,158,51692
Belgium,17/08/2021,17,8,2021,162,46810
Belgium,18/08/2021,18,8,2021,172,43132
Belgium,19/08/2021,19,8,2021,178,39233
Belgium,20/08/2021,20,8,2021,179,36573
Belgium,21/08/2021,21,8,2021,178,36131
Belgium,22/08/2021,22,8,2021,176,36303
Belgium,23/08/2021,23,8,2021,173,36430
Belgium,24/08/2021,24,8,2021,171,35393
Belgium,25/08/2021,25,8,2021,176,33989
Belgium,26/08/2021,26,8,2021,182,31804
Bulgaria,3/01/2021,3,1,2021,474,675
Bulgaria,10/01/2021,10,1,2021,393,1246
Bulgaria,17/01/2021,17,1,2021,367,662
Bulgaria,24/01/2021,24,1,2021,318,1099
Bulgaria,31/01/2021,31,1,2021,281,2140
Bulgaria,7/02/2021,7,2,2021,279,2273
Bulgaria,14/02/2021,14,2,2021,266,2621
Bulgaria,21/02/2021,21,2,2021,284,6281
Bulgaria,28/02/2021,28,2,2021,349,13299
Bulgaria,7/03/2021,7,3,2021,423,10884
Bulgaria,14/03/2021,14,3,2021,497,7178
Bulgaria,21/03/2021,21,3,2021,612,4289
Bulgaria,28/03/2021,28,3,2021,729,9662
Bulgaria,4/04/2021,4,4,2021,748,9576
Bulgaria,11/04/2021,11,4,2021,755,9870
Bulgaria,18/04/2021,18,4,2021,799,9397
Bulgaria,25/04/2021,25,4,2021,765,12114
Bulgaria,2/05/2021,2,5,2021,714,14483
Bulgaria,9/05/2021,9,5,2021,637,16206
Bulgaria,16/05/2021,16,5,2021,535,25525
Bulgaria,23/05/2021,23,5,2021,485,20563
Bulgaria,30/05/2021,30,5,2021,383,13224
Bulgaria,6/06/2021,6,6,2021,322,15857
Bulgaria,13/06/2021,13,6,2021,267,16110
Bulgaria,20/06/2021,20,6,2021,241,11879
Bulgaria,27/06/2021,27,6,2021,196,9634
Bulgaria,4/07/2021,4,7,2021,179,9064
Bulgaria,11/07/2021,11,7,2021,111,8789
Bulgaria,18/07/2021,18,7,2021,94,8505
Bulgaria,25/07/2021,25,7,2021,82,8521
Bulgaria,1/08/2021,1,8,2021,77,8363
Bulgaria,8/08/2021,8,8,2021,86,9047
Bulgaria,15/08/2021,15,8,2021,101,8742
Bulgaria,22/08/2021,22,8,2021,160,9160
Cyprus,6/01/2021,6,1,2021,31,0
Cyprus,7/01/2021,7,1,2021,32,534
Cyprus,8/01/2021,8,1,2021,34,534
Cyprus,9/01/2021,9,1,2021,35,534
Cyprus,10/01/2021,10,1,2021,36,534
Cyprus,11/01/2021,11,1,2021,35,566
Cyprus,12/01/2021,12,1,2021,38,588
Cyprus,13/01/2021,13,1,2021,36,604
Cyprus,14/01/2021,14,1,2021,37,628
Cyprus,15/01/2021,15,1,2021,36,651
Cyprus,16/01/2021,16,1,2021,37,675
Cyprus,17/01/2021,17,1,2021,39,752
Cyprus,18/01/2021,18,1,2021,38,806
Cyprus,19/01/2021,19,1,2021,38,859
Cyprus,20/01/2021,20,1,2021,37,913
Cyprus,21/01/2021,21,1,2021,37,966
Cyprus,22/01/2021,22,1,2021,35,1020
Cyprus,23/01/2021,23,1,2021,35,1073
Cyprus,24/01/2021,24,1,2021,35,1079
Cyprus,25/01/2021,25,1,2021,36,1084
Cyprus,26/01/2021,26,1,2021,35,1090
Cyprus,27/01/2021,27,1,2021,36,1095
Cyprus,28/01/2021,28,1,2021,35,1101
Cyprus,29/01/2021,29,1,2021,35,1106
Cyprus,30/01/2021,30,1,2021,35,1111
Cyprus,31/01/2021,31,1,2021,32,1102
Cyprus,1/02/2021,1,2,2021,30,1093
Cyprus,2/02/2021,2,2,2021,28,1083
Cyprus,3/02/2021,3,2,2021,27,1074
Cyprus,4/02/2021,4,2,2021,22,1064
Cyprus,5/02/2021,5,2,2021,23,1055
